match_id,date,home_team,home_team_score,visit_team,visit_team_score
300209011,2010-02-09,ind,101,chi,109
300210004,2010-02-10,chi,87,orl,107
300219016,2010-02-19,min,94,chi,100
300222027,2010-02-22,wsh,101,chi,95
300224004,2010-02-24,chi,120,ind,110
300226004,2010-02-26,chi,115,por,111
300227011,2010-02-27,ind,100,chi,90
300301004,2010-03-01,chi,92,atl,116
300304004,2010-03-04,chi,96,mem,105
300306004,2010-03-06,chi,116,dal,122
300309004,2010-03-09,chi,108,utah,132
300311019,2010-03-11,orl,111,chi,82
300312014,2010-03-12,mia,108,chi,95
300316029,2010-03-16,mem,104,chi,97
300317006,2010-03-17,dal,113,chi,106
300319004,2010-03-19,chi,85,cle,92
300322004,2010-03-22,chi,98,hou,88
300325004,2010-03-25,chi,74,mia,103
300328008,2010-03-28,det,103,chi,110
300402027,2010-04-02,wsh,87,chi,95
300403004,2010-04-03,chi,96,cha,88
300406004,2010-04-06,chi,74,mil,79
300408004,2010-04-08,chi,109,cle,108
300414030,2010-04-14,cha,89,chi,98
291030016,2010-10-30,min,87,cle,104
291031005,2010-10-31,cle,90,cha,79
291103005,2010-11-03,cle,102,wsh,90
291111019,2010-11-11,orl,93,cle,102
291112014,2010-11-12,mia,104,cle,111
291114005,2010-11-14,cle,107,utah,103
291118027,2010-11-18,wsh,108,cle,91
291120011,2010-11-20,ind,95,cle,105
291125008,2010-11-25,det,88,cle,98
291127030,2010-11-27,cha,94,cle,87
291128005,2010-11-28,cle,111,dal,95
291206015,2010-12-06,mil,86,cle,101
291208029,2010-12-08,mem,111,cle,109
291209010,2010-12-09,hou,95,cle,85
291211005,2010-12-11,cle,104,por,99
291213025,2010-12-13,okc,89,cle,102
291218005,2010-12-18,cle,85,mil,82
291220006,2010-12-20,dal,102,cle,95
291227005,2010-12-27,cle,108,hou,83
291229001,2010-12-29,atl,84,cle,95
291230005,2010-12-30,cle,106,atl,101
300103005,2010-01-03,cle,88,cha,91
300106005,2010-01-06,cle,121,wsh,98
300108007,2010-01-08,den,99,cle,97
300110022,2010-01-10,por,94,cle,106
300114026,2010-01-14,utah,97,cle,96
300123005,2010-01-23,cle,100,okc,99
300125014,2010-01-25,mia,91,cle,92
300127005,2010-01-27,cle,109,min,95
300129011,2010-01-29,ind,73,cle,94
300202005,2010-02-02,cle,105,mem,89
300204005,2010-02-04,cle,102,mia,86
300211005,2010-02-11,cle,115,orl,106
300218005,2010-02-18,cle,116,den,118
300219030,2010-02-19,cha,110,cle,93
300221019,2010-02-21,orl,101,cle,95
300223005,2010-02-23,cle,105,no,95
300305005,2010-03-05,cle,99,det,92
300306015,2010-03-06,mil,92,cle,85
300308005,2010-03-08,cle,97,sa,95
300316008,2010-03-16,det,101,cle,113
300317005,2010-03-17,cle,99,ind,94
300321005,2010-03-21,cle,104,det,79
300324003,2010-03-24,no,92,cle,105
300326024,2010-03-26,sa,102,cle,97
300331005,2010-03-31,cle,101,mil,98
300402005,2010-04-02,cle,93,atl,88
300409005,2010-04-09,cle,113,ind,116
300411005,2010-04-11,cle,92,orl,98
300414001,2010-04-14,atl,99,cle,83
291028029,2010-10-28,mem,74,det,96
291030008,2010-10-30,det,83,okc,91
291031015,2010-10-31,mil,96,det,85
291103008,2010-11-03,det,85,orl,80
291106019,2010-11-06,orl,110,det,103
291111008,2010-11-11,det,98,cha,75
291114027,2010-11-14,wsh,103,det,106
291115008,2010-11-15,det,90,dal,95
291118022,2010-11-18,por,87,det,81
291121026,2010-11-21,utah,100,det,97
291129008,2010-11-29,det,94,atl,88
291204008,2010-12-04,det,105,mil,96
291206008,2010-12-06,det,98,wsh,94
291210008,2010-12-10,det,101,den,99
291215010,2010-12-15,hou,107,det,96
291216003,2010-12-16,no,95,det,87
291218025,2010-12-18,okc,109,det,98
291222030,2010-12-22,cha,88,det,76
300105006,2010-01-05,dal,98,det,93
300106024,2010-01-06,sa,112,det,92
300112027,2010-01-12,wsh,90,det,99
300115008,2010-01-15,det,110,no,104
300122008,2010-01-22,det,93,ind,105
300123008,2010-01-23,det,93,por,97
300127008,2010-01-27,det,93,mem,99
300129008,2010-01-29,det,65,mia,92
300131008,2010-01-31,det,86,orl,91
300205011,2010-02-05,ind,107,det,83
300209015,2010-02-09,mil,81,det,93
300216008,2010-02-16,det,108,min,85
300217019,2010-02-17,orl,116,det,91
300219008,2010-02-19,det,85,mil,91
300221008,2010-02-21,det,109,sa,101
300226007,2010-02-26,den,107,det,102
300307008,2010-03-07,det,110,hou,107
300310008,2010-03-10,det,104,utah,115
300312008,2010-03-12,det,101,wsh,87
300313001,2010-03-13,atl,112,det,99
300319011,2010-03-19,ind,106,det,102
300323008,2010-03-23,det,83,ind,98
300331008,2010-03-31,det,81,mia,98
300403001,2010-04-03,atl,91,det,85
300407008,2010-04-07,det,90,atl,88
300409014,2010-04-09,mia,99,det,106
300410030,2010-04-10,cha,99,det,95
300414016,2010-04-14,min,98,det,103
291028001,2010-10-28,atl,120,ind,109
291030011,2010-10-30,ind,83,mia,96
291103011,2010-11-03,ind,93,den,111
291106011,2010-11-06,ind,102,wsh,86
291122030,2010-11-22,cha,104,ind,88
291127011,2010-11-27,ind,92,dal,113
291204026,2010-12-04,utah,96,ind,87
291209011,2010-12-09,ind,91,por,102
291212027,2010-12-12,wsh,113,ind,114
291214019,2010-12-14,orl,106,ind,98
291216011,2010-12-16,ind,101,cha,98
291218029,2010-12-18,mem,107,ind,94
291219024,2010-12-19,sa,100,ind,99
291221011,2010-12-21,ind,81,mil,84
291226011,2010-12-26,ind,98,atl,110
291227014,2010-12-27,mia,114,ind,80
291230011,2010-12-30,ind,110,mem,121
300102011,2010-01-02,ind,122,min,111
300105011,2010-01-05,ind,97,orl,90
300108016,2010-01-08,min,116,ind,109
300109025,2010-01-09,okc,108,ind,102
300116011,2010-01-16,ind,96,no,101
300119014,2010-01-19,mia,113,ind,83
300120019,2010-01-20,orl,109,ind,98
300206015,2010-02-06,mil,93,ind,81
300217011,2010-02-17,ind,87,sa,90
300219003,2010-02-19,no,107,ind,101
300220010,2010-02-20,hou,115,ind,125
300222006,2010-02-22,dal,91,ind,82
300225011,2010-02-25,ind,110,mil,112
300303022,2010-03-03,por,102,ind,79
300305007,2010-03-05,den,122,ind,114
300314015,2010-03-14,mil,98,ind,94
300316011,2010-03-16,ind,99,cha,94
300321011,2010-03-21,ind,121,okc,101
300324011,2010-03-24,ind,99,wsh,82
300326011,2010-03-26,ind,122,utah,106
300328001,2010-03-28,atl,94,ind,84
300402011,2010-04-02,ind,96,mia,105
300404011,2010-04-04,ind,133,hou,102
300412011,2010-04-12,ind,98,orl,118
300414027,2010-04-14,wsh,98,ind,97
291106016,2010-11-06,min,72,mil,87
291111015,2010-11-11,mil,108,den,102
291116015,2010-11-16,mil,113,dal,115
291120015,2010-11-20,mil,95,cha,88
291121029,2010-11-21,mem,98,mil,103
291123024,2010-11-23,sa,112,mil,98
291125003,2010-11-25,no,102,mil,99
291127025,2010-11-27,okc,108,mil,90
291128015,2010-11-28,mil,98,orl,100
291202027,2010-12-02,wsh,104,mil,102
291212015,2010-12-12,mil,108,por,101
291223015,2010-12-23,mil,97,wsh,109
291226015,2010-12-26,mil,97,sa,112
291228030,2010-12-28,cha,94,mil,84
291230019,2010-12-30,orl,117,mil,92
300102015,2010-01-02,mil,103,okc,97
300113022,2010-01-13,por,120,mil,108
300116026,2010-01-16,utah,112,mil,95
300118010,2010-01-18,hou,101,mil,98
300123015,2010-01-23,mil,127,min,94
300126006,2010-01-26,dal,108,mil,107
300130015,2010-01-30,mil,95,mia,84
300201014,2010-02-01,mia,81,mil,97
300202019,2010-02-02,orl,99,mil,82
300217015,2010-02-17,mil,99,hou,127
300220015,2010-02-20,mil,93,cha,88
300224015,2010-02-24,mil,115,no,95
300227014,2010-02-27,mia,71,mil,94
300228001,2010-02-28,atl,106,mil,102
300303015,2010-03-03,mil,100,wsh,87
300305027,2010-03-05,wsh,74,mil,102
300312015,2010-03-12,mil,95,utah,87
300320007,2010-03-20,den,97,mil,102
300322015,2010-03-22,mil,98,atl,95
300326015,2010-03-26,mil,74,mia,87
300328015,2010-03-28,mil,108,mem,103
300402030,2010-04-02,cha,87,mil,86
300412015,2010-04-12,mil,96,atl,104
291027006,2010-10-27,dal,91,wsh,102
291103006,2010-11-03,dal,96,utah,85
291104003,2010-11-04,no,114,dal,107
291110006,2010-11-10,dal,121,hou,103
291111024,2010-11-11,sa,92,dal,83
291113016,2010-11-13,min,77,dal,89
291118006,2010-11-18,dal,99,sa,94
291125010,2010-11-25,hou,99,dal,130
291204029,2010-12-04,mem,98,dal,82
291205006,2010-12-05,dal,75,atl,80
291211014,2010-12-11,mia,93,dal,106
291212006,2010-12-12,dal,98,cha,97
291214006,2010-12-14,dal,94,no,90
291216025,2010-12-16,okc,86,dal,100
291218006,2010-12-18,dal,108,hou,116
291222006,2010-12-22,dal,81,por,85
291226006,2010-12-26,dal,106,mem,101
291227007,2010-12-27,den,96,dal,104
291231010,2010-12-31,hou,97,dal,94
300108024,2010-01-08,sa,103,dal,112
300109006,2010-01-09,dal,93,utah,111
300115006,2010-01-15,dal,99,okc,98
300120027,2010-01-20,wsh,93,dal,94
300130006,2010-01-30,dal,112,por,114
300201026,2010-02-01,utah,104,dal,92
300205006,2010-02-05,dal,108,min,117
300209007,2010-02-09,den,127,dal,91
300216025,2010-02-16,okc,99,dal,86
300219019,2010-02-19,orl,85,dal,95
300220006,2010-02-20,dal,97,mia,91
300226001,2010-02-26,atl,103,dal,111
300228006,2010-02-28,dal,108,no,100
300301030,2010-03-01,cha,84,dal,89
300303006,2010-03-03,dal,112,min,109
300308016,2010-03-08,min,112,dal,125
300322003,2010-03-22,no,115,dal,99
300325022,2010-03-25,por,101,dal,89
300329006,2010-03-29,dal,109,den,93
300331029,2010-03-31,mem,102,dal,106
300401006,2010-04-01,dal,82,orl,97
300403006,2010-04-03,dal,116,okc,121
300407006,2010-04-07,dal,110,mem,84
300409022,2010-04-09,por,77,dal,83
300414006,2010-04-14,dal,96,sa,89
291027022,2010-10-27,por,96,hou,87
291031010,2010-10-31,hou,111,por,107
291102026,2010-11-02,utah,96,hou,113
291106010,2010-11-06,hou,105,okc,94
291111010,2010-11-11,hou,104,mem,79
291118016,2010-11-18,min,84,hou,97
291120001,2010-11-20,atl,105,hou,103
291127010,2010-11-27,hou,84,sa,92
291129025,2010-11-29,okc,91,hou,100
291205022,2010-12-05,por,90,hou,89
291216007,2010-12-16,den,111,hou,101
291219010,2010-12-19,hou,95,okc,90
291223019,2010-12-23,orl,102,hou,87
291229010,2010-12-29,hou,108,no,100
300102003,2010-01-02,no,99,hou,95
300112030,2010-01-12,cha,102,hou,94
300113010,2010-01-13,hou,120,min,114
300115010,2010-01-15,hou,106,mia,115
300122024,2010-01-22,sa,109,hou,116
300125010,2010-01-25,hou,95,atl,102
300127010,2010-01-27,hou,92,den,97
300129010,2010-01-29,hou,104,por,100
300205029,2010-02-05,mem,83,hou,101
300209014,2010-02-09,mia,99,hou,66
300216010,2010-02-16,hou,95,utah,104
300221003,2010-02-21,no,102,hou,94
300224010,2010-02-24,hou,92,orl,110
300226010,2010-02-26,hou,109,sa,104
300227026,2010-02-27,utah,133,hou,110
300306016,2010-03-06,min,98,hou,112
300309027,2010-03-09,wsh,88,hou,96
300315010,2010-03-15,hou,125,den,123
300317010,2010-03-17,hou,107,mem,94
300324025,2010-03-24,okc,122,hou,104
300330010,2010-03-30,hou,98,wsh,94
300331024,2010-03-31,sa,119,hou,102
300406029,2010-04-06,mem,103,hou,113
300407010,2010-04-07,hou,113,utah,96
300409010,2010-04-09,hou,97,cha,90
300414010,2010-04-14,hou,115,no,123
291101007,2010-11-01,den,133,mem,123
291110029,2010-11-10,mem,79,por,93
291114029,2010-11-14,mem,97,min,87
291127022,2010-11-27,por,96,mem,106
291130026,2010-11-30,utah,120,mem,93
291202016,2010-12-02,min,95,mem,97
291211029,2010-12-11,mem,94,okc,102
291213014,2010-12-13,mia,90,mem,118
291216001,2010-12-16,atl,110,mem,97
291220029,2010-12-20,mem,102,den,96
291228029,2010-12-28,mem,116,wsh,111
300105022,2010-01-05,por,105,mem,109
300106026,2010-01-06,utah,117,mem,94
300108029,2010-01-08,mem,91,utah,89
300109030,2010-01-09,cha,89,mem,87
300115029,2010-01-15,mem,135,min,110
300116029,2010-01-16,mem,92,sa,86
300120003,2010-01-20,no,113,mem,111
300122029,2010-01-22,mem,86,okc,84
300125029,2010-01-25,mem,99,orl,94
300129024,2010-01-29,sa,104,mem,97
300130029,2010-01-30,mem,102,no,109
300206016,2010-02-06,min,109,mem,102
300209029,2010-02-09,mem,94,atl,108
300219029,2010-02-19,mem,87,mia,100
300224027,2010-02-24,wsh,94,mem,99
300226029,2010-02-26,mem,89,cha,93
300301029,2010-03-01,mem,93,por,103
300303003,2010-03-03,no,100,mem,104
300306029,2010-03-06,mem,92,sa,102
300313029,2010-03-13,mem,108,den,125
300402029,2010-04-02,mem,107,no,96
300404019,2010-04-04,orl,107,mem,92
300409024,2010-04-09,sa,99,mem,107
300412007,2010-04-12,den,123,mem,101
300414025,2010-04-14,okc,114,mem,105
291028024,2010-10-28,sa,113,no,96
291113003,2010-11-13,no,78,por,86
291114001,2010-11-14,atl,121,no,98
291121003,2010-11-21,no,96,atl,88
291122014,2010-11-22,mia,102,no,101
291204003,2010-12-04,no,98,min,89
291209016,2010-12-09,min,96,no,97
291218003,2010-12-18,no,98,den,92
291230003,2010-12-30,no,95,mia,91
300104026,2010-01-04,utah,87,no,91
300106025,2010-01-06,okc,92,no,97
300110027,2010-01-10,wsh,110,no,115
300118003,2010-01-18,no,90,sa,97
300122016,2010-01-22,min,94,no,96
300123007,2010-01-23,den,116,no,110
300125022,2010-01-25,por,97,no,98
300203003,2010-02-03,no,99,okc,103
300206030,2010-02-06,cha,99,no,104
300208019,2010-02-08,orl,123,no,117
300217003,2010-02-17,no,90,utah,98
300226003,2010-02-26,no,100,orl,93
300301003,2010-03-01,no,92,sa,106
300305024,2010-03-05,sa,102,no,91
300310025,2010-03-10,okc,98,no,83
300312003,2010-03-12,no,95,den,102
300318007,2010-03-18,den,93,no,80
300320026,2010-03-20,utah,106,no,86
300327003,2010-03-27,no,101,por,112
300331003,2010-03-31,no,91,wsh,96
300407003,2010-04-07,no,103,cha,104
300409003,2010-04-09,no,103,utah,114
300411003,2010-04-11,no,114,min,86
291105026,2010-11-05,utah,113,sa,99
291106022,2010-11-06,por,96,sa,84
291114024,2010-11-14,sa,98,okc,101
291119024,2010-11-19,sa,83,utah,90
291121024,2010-11-21,sa,106,wsh,84
291205024,2010-12-05,sa,99,den,106
291207026,2010-12-07,utah,104,sa,101
291211024,2010-12-11,sa,104,cha,85
291223024,2010-12-23,sa,94,por,98
291229024,2010-12-29,sa,117,min,99
291231024,2010-12-31,sa,108,mia,78
300102027,2010-01-02,wsh,86,sa,97
300113025,2010-01-13,okc,108,sa,109
300115030,2010-01-15,cha,92,sa,76
300120024,2010-01-20,sa,98,utah,105
300127024,2010-01-27,sa,105,atl,90
300131024,2010-01-31,sa,89,den,103
300204022,2010-02-04,por,96,sa,93
300211007,2010-02-11,den,92,sa,111
300224024,2010-02-24,sa,95,okc,87
300312016,2010-03-12,min,85,sa,103
300316014,2010-03-16,mia,76,sa,88
300317019,2010-03-17,orl,110,sa,84
300321001,2010-03-21,atl,119,sa,114
300322025,2010-03-22,okc,96,sa,99
300402024,2010-04-02,sa,112,orl,100
300410007,2010-04-10,den,85,sa,104
300412024,2010-04-12,sa,133,min,111
291030001,2010-10-30,atl,100,wsh,89
291103022,2010-11-03,por,91,atl,97
291106030,2010-11-06,cha,103,atl,83
291107001,2010-11-07,atl,125,den,100
291116001,2010-11-16,atl,99,por,95
291118001,2010-11-18,atl,105,mia,90
291126001,2010-11-26,atl,76,orl,93
291218001,2010-12-18,atl,96,utah,83
291222016,2010-12-22,min,87,atl,112
291223007,2010-12-23,den,124,atl,104
300104014,2010-01-04,mia,92,atl,75
300109019,2010-01-09,orl,113,atl,81
300113001,2010-01-13,atl,94,wsh,82
300118001,2010-01-18,atl,91,okc,94
300122001,2010-01-22,atl,103,cha,89
300130019,2010-01-30,orl,104,atl,86
300202025,2010-02-02,okc,106,atl,99
300210001,2010-02-10,atl,76,mia,94
300222026,2010-02-22,utah,100,atl,105
300224001,2010-02-24,atl,98,min,92
300306014,2010-03-06,mia,100,atl,94
300311027,2010-03-11,wsh,99,atl,105
300319001,2010-03-19,atl,93,cha,92
300324001,2010-03-24,atl,86,orl,84
300406030,2010-04-06,cha,109,atl,100
300410027,2010-04-10,wsh,95,atl,105
291110030,2010-11-10,cha,81,orl,93
291114030,2010-11-14,cha,74,por,80
291116019,2010-11-16,orl,97,cha,91
291128027,2010-11-28,wsh,76,cha,92
291208030,2010-12-08,cha,107,den,95
291219030,2010-12-19,cha,102,utah,110
291226025,2010-12-26,okc,98,cha,91
300102014,2010-01-02,mia,97,cha,107
300120030,2010-01-20,cha,104,mia,65
300123030,2010-01-23,cha,95,orl,106
300125007,2010-01-25,den,104,cha,93
300201022,2010-02-01,por,98,cha,79
300209030,2010-02-09,cha,94,wsh,92
300210016,2010-02-10,min,92,cha,93
300224026,2010-02-24,utah,102,cha,93
300309030,2010-03-09,cha,83,mia,78
300314019,2010-03-14,orl,89,cha,96
300317030,2010-03-17,cha,100,okc,92
300320014,2010-03-20,mia,77,cha,71
300323027,2010-03-23,wsh,86,cha,95
300324030,2010-03-24,cha,108,min,95
300326030,2010-03-26,cha,107,wsh,96
291104027,2010-11-04,wsh,89,mia,93
291106014,2010-11-06,mia,96,den,88
291110014,2010-11-10,mia,90,wsh,76
291117014,2010-11-17,mia,87,okc,100
291125019,2010-11-25,orl,98,mia,99
291127014,2010-11-27,mia,84,wsh,94
291201022,2010-12-01,por,100,mia,107
291203007,2010-12-03,den,114,mia,96
291217014,2010-12-17,mia,104,orl,86
291220014,2010-12-20,mia,95,por,102
291223014,2010-12-23,mia,80,utah,70
300111026,2010-01-11,utah,118,mia,89
300116025,2010-01-16,okc,98,mia,80
300122027,2010-01-22,wsh,88,mia,112
300223014,2010-02-23,mia,88,min,91
300228019,2010-02-28,orl,96,mia,80
300318014,2010-03-18,mia,102,orl,108
300403016,2010-04-03,min,84,mia,97
291108025,2010-11-08,okc,102,orl,74
291118019,2010-11-18,orl,108,okc,94
291210026,2010-12-10,utah,120,orl,111
291219019,2010-12-19,orl,92,por,83
291221019,2010-12-21,orl,104,utah,99
300101016,2010-01-01,min,94,orl,106
300108027,2010-01-08,wsh,104,orl,97
300113007,2010-01-13,den,115,orl,97
300115022,2010-01-15,por,102,orl,87
300205019,2010-02-05,orl,91,wsh,92
300313027,2010-03-13,wsh,95,orl,109
300326019,2010-03-26,orl,106,min,97
300328019,2010-03-28,orl,103,den,97
300407019,2010-04-07,orl,121,wsh,94
291120025,2010-11-20,okc,127,wsh,108
291226016,2010-12-26,min,101,wsh,89
291229027,2010-12-29,wsh,98,okc,110
300118027,2010-01-18,wsh,97,por,92
300217027,2010-02-17,wsh,108,min,99
300219027,2010-02-19,wsh,107,den,97
300315026,2010-03-15,utah,112,wsh,89
300316007,2010-03-16,den,97,wsh,87
300319022,2010-03-19,por,76,wsh,74
300327027,2010-03-27,wsh,87,utah,103
291028007,2010-10-28,den,114,utah,105
291029022,2010-10-29,por,94,den,97
291125016,2010-11-25,min,111,den,124
291129007,2010-11-29,den,100,min,106
291214007,2010-12-14,den,102,okc,93
291225022,2010-12-25,por,107,den,96
300102026,2010-01-02,utah,95,den,105
300111007,2010-01-11,den,105,min,94
300117007,2010-01-17,den,119,utah,112
300129025,2010-01-29,okc,101,den,84
300206026,2010-02-06,utah,116,den,106
300303007,2010-03-03,den,119,okc,90
300307007,2010-03-07,den,118,por,106
300310016,2010-03-10,min,102,den,110
300401007,2010-04-01,den,109,por,92
300407025,2010-04-07,okc,94,den,98
291108022,2010-11-08,por,116,min,93
291111016,2010-11-11,min,84,por,107
291121022,2010-11-21,por,106,min,78
291205016,2010-12-05,min,108,utah,101
291214026,2010-12-14,utah,108,min,110
291230016,2010-12-30,min,103,utah,107
300120016,2010-01-20,min,92,okc,94
300221016,2010-02-21,min,107,okc,109
300226025,2010-02-26,okc,109,min,92
300227016,2010-02-27,min,91,por,110
300317026,2010-03-17,utah,122,min,100
300404025,2010-04-04,okc,116,min,108
291101025,2010-11-01,okc,74,por,83
291124026,2010-11-24,utah,94,okc,104
291231025,2010-12-31,okc,87,utah,86
300209022,2010-02-09,por,77,okc,89
300314025,2010-03-14,okc,119,utah,111
300328025,2010-03-28,okc,87,por,92
300406026,2010-04-06,utah,140,okc,139
300412022,2010-04-12,por,103,okc,95
291128026,2010-11-28,utah,108,por,92
300127022,2010-01-27,por,95,utah,106
300203026,2010-02-03,utah,118,por,105
300221022,2010-02-21,por,89,utah,93
301026002,2011-10-26,bos,88,mia,80
301027005,2011-10-27,cle,95,bos,87
301029002,2011-10-29,bos,105,ny,101
301102008,2011-11-02,det,86,bos,109
301103002,2011-11-03,bos,105,mil,102
301105002,2011-11-05,bos,110,chi,105
301107025,2011-11-07,okc,83,bos,92
301108006,2011-11-08,dal,89,bos,87
301111014,2011-11-11,mia,107,bos,112
301113029,2011-11-13,mem,110,bos,116
301117002,2011-11-17,bos,114,wsh,83
301119002,2011-11-19,bos,84,okc,89
301121028,2011-11-21,tor,102,bos,101
301122001,2011-11-22,atl,76,bos,99
301124002,2011-11-24,bos,89,bkn,83
301126002,2011-11-26,bos,110,tor,101
301130005,2011-11-30,cle,87,bos,106
301201002,2011-12-01,bos,99,por,95
301203002,2011-12-03,bos,104,chi,92
301205017,2011-12-05,bkn,75,bos,100
301208002,2011-12-08,bos,105,den,89
301209020,2011-12-09,phi,101,bos,102
301211030,2011-12-11,cha,62,bos,93
301215018,2011-12-15,ny,116,bos,118
301216002,2011-12-16,bos,102,atl,90
301219002,2011-12-19,bos,99,ind,88
301222002,2011-12-22,bos,84,phi,80
301225019,2011-12-25,orl,86,bos,78
301228011,2011-12-28,ind,83,bos,95
301229008,2011-12-29,det,104,bos,92
301231002,2011-12-31,bos,81,no,83
310102028,2011-01-02,tor,79,bos,93
310103002,2011-01-03,bos,96,min,93
310105002,2011-01-05,bos,105,sa,103
310107002,2011-01-07,bos,122,tor,102
310108004,2011-01-08,chi,90,bos,79
310110002,2011-01-10,bos,102,hou,108
310112002,2011-01-12,bos,119,sac,95
310114002,2011-01-14,bos,99,cha,94
310117002,2011-01-17,bos,109,orl,106
310119002,2011-01-19,bos,86,det,82
310121002,2011-01-21,bos,110,utah,86
310122027,2011-01-22,wsh,85,bos,83
310125002,2011-01-25,bos,112,cle,95
310127022,2011-01-27,por,78,bos,88
310128021,2011-01-28,phx,88,bos,71
310130013,2011-01-30,lal,96,bos,109
310201023,2011-02-01,sac,90,bos,95
310204002,2011-02-04,bos,97,dal,101
310206002,2011-02-06,bos,91,orl,80
310207030,2011-02-07,cha,94,bos,89
310210002,2011-02-10,bos,86,lal,92
310213002,2011-02-13,bos,85,mia,82
310216002,2011-02-16,bos,94,bkn,80
310222009,2011-02-22,gs,93,bos,115
310224007,2011-02-24,den,89,bos,75
310226012,2011-02-26,lac,92,bos,99
310228026,2011-02-28,utah,102,bos,107
310302002,2011-03-02,bos,115,phx,103
310304002,2011-03-04,bos,107,gs,103
310306015,2011-03-06,mil,83,bos,89
310309002,2011-03-09,bos,103,lac,108
310311020,2011-03-11,phi,89,bos,86
310313002,2011-03-13,bos,87,mil,56
310314017,2011-03-14,bkn,88,bos,79
310316002,2011-03-16,bos,92,ind,80
310318010,2011-03-18,hou,93,bos,77
310319003,2011-03-19,no,85,bos,89
310321018,2011-03-21,ny,86,bos,96
310323002,2011-03-23,bos,87,mem,90
310325002,2011-03-25,bos,81,cha,83
310327016,2011-03-27,min,82,bos,85
310328011,2011-03-28,ind,107,bos,100
310331024,2011-03-31,sa,97,bos,107
310401001,2011-04-01,atl,88,bos,83
310403002,2011-04-03,bos,101,det,90
310405002,2011-04-05,bos,99,phi,82
310407004,2011-04-07,chi,97,bos,81
310408002,2011-04-08,bos,104,wsh,88
310410014,2011-04-10,mia,100,bos,77
310411027,2011-04-11,wsh,95,bos,94
310413002,2011-04-13,bos,112,ny,102
301027017,2011-10-27,bkn,101,det,98
301029017,2011-10-29,bkn,106,sac,100
301031017,2011-10-31,bkn,78,mia,101
301103017,2011-11-03,bkn,83,cha,85
301105019,2011-11-05,orl,105,bkn,90
301106014,2011-11-06,mia,101,bkn,89
301109017,2011-11-09,bkn,91,cle,93
301110005,2011-11-10,cle,87,bkn,95
301113017,2011-11-13,bkn,90,orl,91
301115012,2011-11-15,lac,96,bkn,110
301117026,2011-11-17,utah,98,bkn,88
301119023,2011-11-19,sac,86,bkn,81
301120007,2011-11-20,den,107,bkn,103
301123017,2011-11-23,bkn,107,atl,101
301127020,2011-11-27,phi,102,bkn,86
301128017,2011-11-28,bkn,98,por,96
301130018,2011-11-30,ny,111,bkn,100
301201017,2011-12-01,bkn,120,okc,123
301203030,2011-12-03,cha,91,bkn,84
301207001,2011-12-07,atl,116,bkn,101
301209006,2011-12-09,dal,102,bkn,89
301212017,2011-12-12,bkn,92,lal,99
301214017,2011-12-14,bkn,77,phi,82
301216017,2011-12-16,bkn,97,wsh,89
301217028,2011-12-17,tor,98,bkn,92
301219017,2011-12-19,bkn,89,atl,82
301221029,2011-12-21,mem,94,bkn,101
301222003,2011-12-22,no,105,bkn,91
301227017,2011-12-27,bkn,88,orl,104
301229025,2011-12-29,okc,114,bkn,93
301231004,2011-12-31,chi,90,bkn,81
310101016,2011-01-01,min,103,bkn,88
310105017,2011-01-05,bkn,96,chi,94
310107027,2011-01-07,wsh,97,bkn,77
310108017,2011-01-08,bkn,92,mil,115
310112021,2011-01-12,phx,118,bkn,109
310114013,2011-01-14,lal,100,bkn,88
310115022,2011-01-15,por,96,bkn,89
310117009,2011-01-17,gs,109,bkn,100
310119017,2011-01-19,bkn,103,utah,95
310121017,2011-01-21,bkn,89,det,74
310122017,2011-01-22,bkn,86,dal,87
310124017,2011-01-24,bkn,103,cle,101
310126017,2011-01-26,bkn,93,mem,88
310128011,2011-01-28,ind,124,bkn,92
310129015,2011-01-29,mil,91,bkn,81
310131017,2011-01-31,bkn,115,den,99
310202017,2011-02-02,bkn,92,phi,106
310204008,2011-02-04,det,92,bkn,82
310206017,2011-02-06,bkn,86,ind,105
310209017,2011-02-09,bkn,103,no,101
310211030,2011-02-11,cha,89,bkn,94
310212017,2011-02-12,bkn,95,ny,105
310214017,2011-02-14,bkn,85,sa,102
310225024,2011-02-25,sa,106,bkn,96
310226010,2011-02-26,hou,123,bkn,108
310228017,2011-02-28,bkn,103,phx,104
310304017,2011-03-04,bkn,116,tor,103
310305017,2011-03-05,bkn,137,tor,136
310309017,2011-03-09,bkn,94,gs,90
310311017,2011-03-11,bkn,102,lac,98
310317017,2011-03-17,bkn,73,chi,84
310318015,2011-03-18,mil,110,bkn,95
310320027,2011-03-20,wsh,98,bkn,92
310321017,2011-03-21,bkn,98,ind,102
310323005,2011-03-23,cle,94,bkn,98
310325019,2011-03-25,orl,95,bkn,85
310326001,2011-03-26,atl,98,bkn,87
310329017,2011-03-29,bkn,87,hou,112
310330018,2011-03-30,ny,120,bkn,116
310401020,2011-04-01,phi,115,bkn,90
310403017,2011-04-03,bkn,94,mia,108
310405017,2011-04-05,bkn,107,min,105
310406008,2011-04-06,det,116,bkn,109
310408017,2011-04-08,bkn,93,ny,116
310410028,2011-04-10,tor,99,bkn,92
310411017,2011-04-11,bkn,103,cha,105
310413004,2011-04-13,chi,97,bkn,92
301027028,2011-10-27,tor,93,ny,98
301030018,2011-10-30,ny,95,por,100
