"","playerId","playerName","SEASON","team","avg_GP","avg_GS","avg_MIN","avg_FG_made","avg_FG_attempted","avg_FGpercent","avg_ThreeP_made","avg_ThreeP_attempted","avg_ThreePpercent","avg_FT_made","avg_FT_attempted","avg_FTpercent","avg_OR","avg_DR","avg_REB","avg_AST","avg_BLK","avg_STL","avg_PF","avg_TO","avg_PTS","total_FG_made","total_FG_attempted","total_FGpercent","total_ThreeP_made","total_ThreeP_attempted","total_ThreePpercent","total_FT_made","total_FT_attempted","total_FTpercent","total_OR","total_DR","total_REB","total_AST","total_BLK","total_STL","total_PF","total_TO","total_PTS","misc_total_DBLDBL","misc_total_TRIDBL","misc_total_DQ","misc_total_EJECT","misc_total_TECH","misc_total_FLAG","misc_total_AST_TO","misc_total_STL_TO","misc_total_RAT","misc_total_SCEFF","misc_total_SHEFF"
"3888","3031","Craig Smith",2011,"por",47,0,9.9,1.3,2.5,0.504,0,0,0,0.8,1.1,0.717,0.7,1.6,2.3,0.4,0.1,0.3,1.2,0.5,3.3,59,117,0.504,0,1,0,38,53,0.717,33,77,110,19,5,16,55,24,156,0,0,0,0,0,0,0.79,0.67,6.57,1.333,0.504
"3889","3032","Tyrus Thomas",2006,"chi",72,4,13.4,1.9,3.9,0.475,0,0,0,1.5,2.4,0.606,1.2,2.5,3.7,0.6,1.1,0.6,2.3,1.3,5.2,134,282,0.475,0,2,0,106,175,0.606,89,180,269,40,76,46,162,94,374,2,0,2,1,3,0,0.43,0.49,10.73,1.326,0.475
"3890","3032","Tyrus Thomas",2007,"chi",74,27,18,2.5,5.9,0.423,0,0.1,0.167,1.7,2.4,0.741,1.4,3.2,4.6,1.2,1,0.6,2.3,1,6.8,186,440,0.423,1,6,0.167,129,174,0.741,102,240,342,90,72,48,170,77,502,6,0,0,1,3,0,1.17,0.62,14.11,1.141,0.424
"3891","3032","Tyrus Thomas",2008,"chi",79,61,27.5,3.9,8.6,0.451,0,0.1,0.333,3,3.8,0.783,1.9,4.6,6.4,1,1.9,1.2,2.8,1.6,10.8,308,683,0.451,3,9,0.333,238,304,0.783,148,360,508,77,151,91,220,129,857,18,0,0,0,7,1,0.6,0.71,21.53,1.255,0.453
"3892","3032","Tyrus Thomas",2009,"chi",29,3,23.4,3.4,7.1,0.483,0,0,0,2,3.1,0.644,1.5,4.9,6.3,1.1,1.7,1.4,2.2,1.8,8.8,99,205,0.483,0,1,0,58,90,0.644,42,141,183,33,48,40,64,52,256,0,0,2,0,2,0,0.61,0.68,19.23,1.21,0.462
"3893","3032","Tyrus Thomas",2009,"cha",25,0,21.7,3.8,8.6,0.442,0,0.1,0,2.5,3.4,0.729,1.6,4.5,6.1,0.9,1.5,0.9,2.6,1.6,10.1,95,215,0.442,0,2,0,62,85,0.729,39,113,152,23,37,23,65,40,252,3,0,0,0,2,0,0.61,0.68,19.23,1.21,0.462
"3894","3032","Tyrus Thomas",2010,"cha",41,2,21,3.8,8.1,0.471,0,0.1,0,2.6,3.3,0.787,1.6,3.9,5.5,0.7,1.6,0.7,2.8,1.6,10.2,156,331,0.471,0,3,0,107,136,0.787,65,159,224,29,66,30,113,65,419,4,0,1,1,8,1,0.45,0.46,19.03,1.266,0.471
"3895","3032","Tyrus Thomas",2011,"cha",54,30,18.8,2.2,6.1,0.367,0,0.1,0.333,1.2,1.5,0.759,0.9,2.8,3.7,0.6,1.1,0.7,2.7,1,5.6,120,327,0.367,1,3,0.333,63,83,0.759,49,151,200,35,60,36,144,53,304,1,0,2,0,3,1,0.66,0.68,10.94,0.93,0.369
"3896","3032","Tyrus Thomas",2012,"cha",26,2,13.8,1.8,5.2,0.353,0.1,0.3,0.375,1,1.2,0.839,0.6,1.7,2.3,0.7,0.6,0.5,2,0.7,4.8,48,136,0.353,3,8,0.375,26,31,0.839,16,44,60,19,15,14,51,17,125,0,0,0,0,1,0,1.12,0.82,8.32,0.919,0.364
"3897","3033","P.J. Tucker",2006,"tor",17,0,4.9,0.6,1.3,0.5,0,0,0,0.5,0.8,0.571,0.7,0.7,1.4,0.2,0,0.1,0.7,0.4,1.8,11,22,0.5,0,0,0,8,14,0.571,11,12,23,3,0,2,12,6,30,0,0,0,0,0,0,0.5,0.33,3.2,1.364,0.5
"3898","3033","P.J. Tucker",2012,"phx",79,45,24.2,2.7,5.6,0.473,0.3,0.9,0.314,0.8,1.1,0.744,1.7,2.8,4.4,1.4,0.2,0.8,1.8,0.8,6.4,210,444,0.473,22,70,0.314,64,86,0.744,132,218,350,109,19,62,145,67,506,3,0,1,0,5,0,1.63,0.93,13.7,1.14,0.498
"3899","3033","P.J. Tucker",2013,"phx",81,81,30.7,3.3,7.6,0.431,0.9,2.4,0.387,1.9,2.5,0.776,2,4.5,6.5,1.7,0.3,1.4,2.5,1.3,9.4,265,615,0.431,74,191,0.387,156,201,0.776,161,368,529,141,23,110,204,102,760,11,0,2,1,12,0,1.38,1.08,19.53,1.236,0.491
"3900","3037","James White",2006,"sa",6,2,22.8,3,6.8,0.439,0.3,1.2,0.286,2,2.5,0.8,0.5,2.8,3.3,0.8,0.2,0.5,1.2,0.8,8.3,18,41,0.439,2,7,0.286,12,15,0.8,3,17,20,5,1,3,7,5,50,0,0,0,0,0,0,1,0.6,13.18,1.22,0.463
"3901","3037","James White",2008,"hou",4,0,2.8,0.8,1.3,0.6,0.3,0.5,0.5,0,0,0,0,0,0,0.3,0.3,0.3,0.5,0.8,1.8,3,5,0.6,1,2,0.5,0,0,0,0,0,0,1,1,1,2,3,7,0,0,0,0,0,0,0.33,0.33,2.65,1.4,0.7
"3902","3037","James White",2012,"ny",57,16,7.6,0.9,2,0.431,0.2,0.7,0.341,0.2,0.3,0.579,0.1,0.8,0.8,0.5,0.1,0.2,0.8,0.3,2.2,50,116,0.431,14,41,0.341,11,19,0.579,5,43,48,29,4,13,44,17,125,0,0,0,0,0,0,1.71,0.76,3.87,1.078,0.491
"3903","3038","Shawne Williams",2006,"ind",46,3,12.1,1.6,3.5,0.469,0.4,1.1,0.365,0.2,0.4,0.55,0.7,1.1,1.8,0.5,0.2,0.1,1.5,0.5,3.9,75,160,0.469,19,52,0.365,11,20,0.55,33,50,83,22,8,6,69,24,180,0,0,0,0,0,0,0.92,0.25,6.66,1.125,0.528
"3904","3038","Shawne Williams",2007,"ind",65,3,14.9,2.4,5.7,0.427,0.7,2.1,0.314,1.2,1.6,0.717,0.8,1.9,2.7,0.9,0.4,0.4,2,0.9,6.7,159,372,0.427,43,137,0.314,76,106,0.717,54,122,176,59,26,26,132,58,437,1,0,4,0,1,0,1.02,0.45,11.12,1.175,0.485
"3905","3038","Shawne Williams",2008,"dal",15,0,11.3,1.1,3.7,0.286,0.1,1.1,0.059,0.6,0.7,0.818,1.3,1.8,3.1,0.1,0.6,0.1,1.3,0.3,2.8,16,56,0.286,1,17,0.059,9,11,0.818,19,27,46,2,9,2,19,5,42,0,0,0,0,0,0,0.4,0.4,5.8,0.75,0.295
"3906","3038","Shawne Williams",2010,"ny",64,11,20.7,2.6,6,0.426,1.3,3.3,0.401,0.6,0.8,0.837,0.9,2.8,3.7,0.7,0.8,0.6,2.6,0.7,7.1,164,385,0.426,85,212,0.401,41,49,0.837,60,179,239,47,51,39,164,46,454,1,0,3,1,3,0,1.02,0.85,13.6,1.179,0.536
"3907","3038","Shawne Williams",2011,"NA",25,6,20.6,1.7,5.9,0.286,0.8,3.5,0.241,0.3,0.4,0.727,0.8,1.9,2.7,0.6,0.4,0.4,1.8,0.5,4.5,42,147,0.286,21,87,0.241,8,11,0.727,20,48,68,16,11,10,44,13,113,0,0,1,0,2,0,1.23,0.77,7.51,0.769,0.357
"3908","3038","Shawne Williams",2013,"lal",36,13,20.9,2,5.3,0.38,1.2,3.6,0.326,0.4,0.6,0.7,0.7,3.9,4.6,0.8,0.8,0.5,2.6,0.6,5.6,73,192,0.38,42,129,0.326,14,20,0.7,25,142,167,30,30,19,93,21,202,1,0,2,0,2,1,1.43,0.9,12.63,1.052,0.49
"3909","3039","Marcus Williams",2006,"NA",79,2,16.6,2.6,6.7,0.395,0.6,2.1,0.282,0.9,1.1,0.847,0.4,1.7,2.1,3.3,0,0.4,1.2,1.8,6.8,208,526,0.395,46,163,0.282,72,85,0.847,29,134,163,260,2,29,96,142,534,0,0,0,0,0,0,1.83,0.2,12.37,1.015,0.439
"3910","3039","Marcus Williams",2007,"NA",53,7,16.1,2.1,5.5,0.379,1,2.7,0.38,0.7,0.9,0.787,0.3,1.6,1.9,2.6,0.1,0.5,1,1.4,5.9,111,293,0.379,54,142,0.38,37,47,0.787,14,87,101,140,3,25,52,75,313,0,0,0,0,1,0,1.87,0.33,10.95,1.068,0.471
"3911","3039","Marcus Williams",2008,"gs",9,0,6,0.4,1.9,0.235,0.2,0.7,0.333,0.2,0.7,0.333,0,0.4,0.4,1.4,0.1,0.1,0.7,0.4,1.3,4,17,0.235,2,6,0.333,2,6,0.333,0,4,4,13,1,1,6,4,12,0,0,0,0,0,0,3.25,0.25,2.86,0.706,0.294
"3912","3039","Marcus Williams",2009,"mem",62,1,14.1,1.7,4.4,0.384,0.4,1.3,0.296,0.6,0.9,0.673,0.2,1.3,1.5,2.6,0,0.5,0.7,1.2,4.3,104,271,0.384,24,81,0.296,37,55,0.673,13,80,93,161,1,32,43,74,269,0,0,0,0,0,0,2.18,0.43,8.81,0.993,0.428
"3913","3040","Shelden Williams",2006,"atl",81,31,18.7,2,4.5,0.455,0,0,0.5,1.4,1.8,0.764,1.6,3.8,5.4,0.5,0.5,0.6,2.5,1.2,5.5,166,365,0.455,2,4,0.5,110,144,0.764,131,304,435,44,39,52,199,96,444,8,0,1,0,0,0,0.46,0.54,12.2,1.216,0.458
"3914","3040","Shelden Williams",2007,"atl",36,0,11.5,1,2.8,0.37,0,0,0,1,1.4,0.686,0.9,2,3,0.3,0.3,0.4,1.7,0.4,3,37,100,0.37,0,1,0,35,51,0.686,34,73,107,11,11,13,60,14,109,1,0,0,0,1,0,0.54,0.63,7.81,1.203,0.434
"3915","3040","Shelden Williams",2007,"sac",28,0,12.9,2,4,0.491,0,0,0,1.3,1.9,0.667,1.2,2.3,3.5,0.3,0.4,0.3,1.8,0.8,5.2,55,112,0.491,0,1,0,36,54,0.667,34,64,98,8,10,9,50,21,146,1,0,0,0,0,0,0.54,0.63,7.81,1.203,0.434
"3916","3040","Shelden Williams",2008,"min",15,0,13.8,2,4.5,0.441,0,0,0,0.9,1.4,0.667,1.6,3.4,5,0.3,0.5,0.7,1.9,0.5,4.9,30,68,0.441,0,0,0,14,21,0.667,24,51,75,4,8,10,28,8,74,2,0,0,0,0,0,0.35,0.65,8.39,1.185,0.446
"3917","3040","Shelden Williams",2008,"sac",30,0,10.2,1.3,3,0.449,0,0.1,0,1.1,1.4,0.762,0.8,1.8,2.6,0.3,0.3,0.4,1.2,0.9,3.7,40,89,0.449,0,2,0,32,42,0.762,25,53,78,8,10,12,36,26,112,0,0,0,0,2,0,0.35,0.65,8.39,1.185,0.446
"3918","3040","Shelden Williams",2009,"bos",54,0,11.1,1.2,2.2,0.521,0,0,0,1.4,1.8,0.765,0.9,1.8,2.7,0.4,0.4,0.2,1.6,0.6,3.7,63,121,0.521,0,1,0,75,98,0.765,47,99,146,21,21,13,85,30,201,1,0,0,0,1,0,0.7,0.43,7.68,1.661,0.521
"3919","3040","Shelden Williams",2010,"den",42,32,17,2,4.3,0.453,0,0,0,0.8,1.1,0.739,1.8,3.6,5.3,0.5,0.5,0.4,2.2,0.9,4.7,82,181,0.453,0,0,0,34,46,0.739,74,149,223,19,22,18,92,37,198,0,0,0,0,2,0,0.74,0.53,10.53,1.2,0.468
"3920","3040","Shelden Williams",2010,"ny",17,6,11.6,1.2,2.3,0.538,0,0,0,1.4,1.7,0.828,1.1,1.8,2.9,0.8,0.2,0.3,2,0.4,3.9,21,39,0.538,0,0,0,24,29,0.828,19,31,50,13,4,5,34,6,66,0,0,1,0,0,0,0.74,0.53,10.53,1.2,0.468
"3921","3040","Shelden Williams",2011,"NA",58,35,22,1.7,3.5,0.478,0,0,0,1.3,1.8,0.731,2.4,3.6,6,0.6,0.7,0.8,2.6,1.1,4.6,96,201,0.478,0,0,0,76,104,0.731,141,209,350,35,39,47,149,66,268,3,0,0,0,0,0,0.53,0.71,12.6,1.333,0.478
"3922","3041","Lou Amundson",2006,"phi",10,0,8.7,0.6,1.5,0.4,0,0,0,0.4,1,0.4,1.3,1.5,2.8,0.1,0.8,0.1,1.5,0.5,1.6,6,15,0.4,0,0,0,4,10,0.4,13,15,28,1,8,1,15,5,16,0,0,0,0,0,0,0.2,0.2,4.46,1.067,0.4
"3923","3041","Lou Amundson",2006,"utah",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,4.46,1.067,0.4
"3924","3041","Lou Amundson",2007,"phi",16,0,4,0.5,1,0.5,0,0,0,0.1,0.4,0.286,0.4,0.3,0.8,0,0.1,0.1,0.8,0.1,1.1,8,16,0.5,0,0,0,2,7,0.286,7,5,12,0,1,1,13,2,18,0,0,0,0,0,0,0,0.5,1.82,1.125,0.5
"3925","3041","Lou Amundson",2008,"phx",76,0,13.7,1.8,3.3,0.536,0,0,0,0.7,1.6,0.442,1.7,1.9,3.6,0.4,0.9,0.4,2,0.7,4.2,134,250,0.536,0,1,0,53,120,0.442,128,142,270,28,65,32,154,56,321,1,0,0,0,1,0,0.5,0.57,9.41,1.284,0.536
"3926","3041","Lou Amundson",2009,"phx",79,0,14.8,1.9,3.5,0.551,0,0,0,0.8,1.6,0.545,1.6,2.8,4.4,0.4,0.9,0.3,2.1,0.7,4.7,152,276,0.551,0,1,0,67,123,0.545,128,218,346,31,73,24,169,57,371,2,0,1,0,2,0,0.54,0.42,11.03,1.344,0.551
"3927","3041","Lou Amundson",2010,"gs",46,7,15,1.8,4,0.454,0,0,0,0.7,1.9,0.391,1.8,2.3,4,0.4,0.7,0.3,1.9,0.5,4.3,83,183,0.454,0,0,0,34,87,0.391,81,104,185,17,33,14,87,24,200,0,0,1,0,1,0,0.71,0.58,9.16,1.093,0.454
"3928","3041","Lou Amundson",2011,"ind",60,0,12.6,1.5,3.5,0.43,0,0,0,0.6,1.4,0.427,1.6,2.1,3.7,0.2,0.7,0.5,2.1,0.8,3.6,89,207,0.43,0,0,0,35,82,0.427,94,128,222,14,44,27,125,45,213,1,0,1,0,2,0,0.31,0.6,7.96,1.029,0.43
"3929","3041","Lou Amundson",2012,"no",18,0,11.6,1,2.3,0.429,0,0,0,0.4,0.9,0.5,1.3,1.9,3.2,0.4,0.3,0.5,1.5,0.4,2.4,18,42,0.429,0,0,0,8,16,0.5,24,34,58,8,6,9,27,8,44,0,0,0,0,0,0,0.58,0.84,4.96,0.938,0.395
"3930","3041","Lou Amundson",2012,"chi",1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.84,4.96,0.938,0.395
"3931","3041","Lou Amundson",2012,"min",20,0,8.1,0.7,1.9,0.368,0,0,0,0.2,1,0.2,1.2,1.2,2.4,0.2,0.3,0.4,1.3,0.6,1.6,14,38,0.368,0,0,0,4,20,0.2,23,24,47,3,6,7,26,11,32,0,0,0,0,0,0,0.58,0.84,4.96,0.938,0.395
"3932","3041","Lou Amundson",2013,"no",18,0,10.2,0.9,1.8,0.5,0,0,0,0.3,1.3,0.25,1.6,1.5,3.1,0.3,0.6,0.5,2.7,0.8,2.1,16,32,0.5,0,0,0,6,24,0.25,28,27,55,6,11,9,49,14,38,0,0,2,0,1,0,0.43,0.64,5.59,1.188,0.5
"3933","3041","Lou Amundson",2013,"chi",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.64,5.59,1.188,0.5
"3934","3045","Tarence Kinsey",2006,"mem",48,12,20.1,2.9,6.3,0.457,0.3,1,0.283,1.6,2,0.796,0.6,1.4,2,0.9,0,1.1,1.2,1,7.7,139,304,0.457,13,46,0.283,78,98,0.796,29,68,97,41,1,53,57,46,369,0,0,0,0,0,0,0.89,1.15,11.72,1.214,0.479
"3935","3045","Tarence Kinsey",2007,"mem",11,0,8.7,1.5,3.5,0.421,0.3,0.6,0.429,0.5,0.5,0.833,0.3,0.8,1.1,0.2,0,0.3,1,0.3,3.6,16,38,0.421,3,7,0.429,5,6,0.833,3,9,12,2,0,3,11,3,40,0,0,0,0,0,0,0.67,1,5.1,1.053,0.461
"3936","3045","Tarence Kinsey",2008,"cle",50,3,5.5,0.6,1.4,0.449,0.1,0.4,0.389,0.7,0.8,0.868,0.2,0.6,0.8,0.2,0,0.2,0.7,0.4,2,31,69,0.449,7,18,0.389,33,38,0.868,10,28,38,10,0,12,34,22,102,0,0,1,0,0,0,0.45,0.55,3.18,1.478,0.5
"3937","3046","Chris Quinn",2006,"mia",42,1,9.7,1.1,3.1,0.366,0.5,1.4,0.351,0.6,0.9,0.676,0.1,0.6,0.7,1.5,0,0.4,0.8,0.5,3.4,48,131,0.366,20,57,0.351,25,37,0.676,6,24,30,65,0,15,32,21,141,0,0,1,0,0,0,3.1,0.71,5.97,1.076,0.443
"3938","3046","Chris Quinn",2007,"mia",60,25,22.3,2.6,6.2,0.424,1.1,2.7,0.403,1.4,1.6,0.867,0.2,1.8,2,3,0.1,0.8,1.5,0.9,7.8,158,373,0.424,64,159,0.403,85,98,0.867,11,107,118,178,4,46,90,55,465,0,0,0,0,0,1,3.24,0.84,14.57,1.247,0.509
"3939","3046","Chris Quinn",2008,"mia",66,0,14.6,1.8,4.4,0.408,0.8,2.1,0.409,0.7,0.9,0.81,0.1,1,1.1,2,0,0.4,1.2,0.5,5.1,118,289,0.408,56,137,0.409,47,58,0.81,8,67,75,132,2,24,79,33,339,0,0,0,0,0,0,4,0.73,9.31,1.173,0.505
"3940","3046","Chris Quinn",2009,"NA",25,0,8.9,0.8,2.2,0.357,0.4,1.3,0.313,0.2,0.2,1,0,0.6,0.6,1.2,0,0.4,0.6,0.4,2.2,20,56,0.357,10,32,0.313,6,6,1,1,15,16,29,1,9,15,10,56,0,0,0,0,0,0,2.9,0.9,4.55,1,0.446
"3941","3046","Chris Quinn",2010,"sa",41,0,7.1,0.8,2.2,0.363,0.3,0.9,0.297,0.1,0.2,0.5,0.1,0.5,0.6,1,0,0.1,0.7,0.3,2,33,91,0.363,11,37,0.297,4,8,0.5,3,22,25,42,1,5,29,12,81,0,0,0,0,0,0,3.5,0.42,3.72,0.89,0.423
"3942","3046","Chris Quinn",2012,"cle",7,0,11.1,0.6,2.3,0.25,0,0.7,0,0.3,0.3,1,0.1,0.1,0.3,1.3,0,0.4,0.6,0.9,1.4,4,16,0.25,0,5,0,2,2,1,1,1,2,9,0,3,4,6,10,0,0,0,0,0,0,1.5,0.5,2.61,0.625,0.25
"3943","3048","Yakhouba Diawara",2006,"den",64,19,18.4,1.6,4.6,0.342,0.8,2.7,0.288,0.5,0.8,0.66,0.4,1.3,1.7,0.9,0.1,0.5,2.1,0.6,4.4,100,292,0.342,49,170,0.288,35,53,0.66,27,83,110,55,7,30,132,37,284,0,0,0,0,1,0,1.49,0.81,7.03,0.973,0.426
"3944","3048","Yakhouba Diawara",2007,"den",54,14,10,1,2.5,0.41,0.4,1.2,0.318,0.4,0.6,0.71,0.4,0.7,1.1,0.7,0.1,0.1,1.1,0.3,2.8,55,134,0.41,21,66,0.318,22,31,0.71,23,39,62,37,3,8,61,16,153,0,0,1,0,0,0,2.31,0.5,4.97,1.142,0.489
"3945","3048","Yakhouba Diawara",2008,"mia",63,21,13.5,1.2,3.4,0.35,0.8,2.6,0.313,0.2,0.3,0.526,0.4,0.9,1.3,0.4,0.1,0.2,1.2,0.3,3.4,76,217,0.35,51,163,0.313,10,19,0.526,26,56,82,27,6,13,75,16,213,0,0,0,0,0,0,1.69,0.81,5.19,0.982,0.468
"3946","3048","Yakhouba Diawara",2009,"mia",6,2,7.3,0.3,1.7,0.2,0.2,1,0.167,0,0,0,0.2,0.5,0.7,0.5,0,0.2,1.3,0.5,0.8,2,10,0.2,1,6,0.167,0,0,0,1,3,4,3,0,1,8,3,5,0,0,0,0,0,0,1,0.33,1.37,0.5,0.25
"3947","3053","Pops Mensah-Bonsu",2006,"dal",12,0,5.9,0.9,1.4,0.647,0,0,0,0.6,1.5,0.389,0.8,1,1.8,0,0,0.1,0.7,0.8,2.4,11,17,0.647,0,0,0,7,18,0.389,9,12,21,0,0,1,8,9,29,0,0,0,0,0,0,0,0.11,3.65,1.706,0.647
"3948","3053","Pops Mensah-Bonsu",2008,"sa",3,0,6.7,1.7,2.3,0.714,0,0,0,1.7,2.3,0.714,1.7,1.7,3.3,0,0.3,0.3,2,0.7,5,5,7,0.714,0,0,0,5,7,0.714,5,5,10,0,1,1,6,2,15,0,0,0,0,0,0,0.32,0.47,9.96,1.078,0.379
"3949","3053","Pops Mensah-Bonsu",2008,"tor",19,0,13.8,1.8,5.1,0.354,0,0.1,0,1.5,2.2,0.683,2.6,2.8,5.4,0.3,0.2,0.4,1.9,0.9,5.1,34,96,0.354,0,2,0,28,41,0.683,50,53,103,6,4,8,37,17,96,0,0,0,0,1,0,0.32,0.47,9.96,1.078,0.379
"3950","3053","Pops Mensah-Bonsu",2009,"hou",4,0,3.3,0.3,1,0.25,0,0,0,0.8,1.5,0.5,0.3,0.8,1,0.3,0.3,0.3,0.8,0,1.3,1,4,0.25,0,0,0,3,6,0.5,1,3,4,1,1,1,3,0,5,0,0,0,0,0,0,0.3,0.4,3.96,1.182,0.394
"3951","3053","Pops Mensah-Bonsu",2009,"tor",16,0,6.7,0.8,1.8,0.414,0,0,0,0.6,1.1,0.556,0.9,1,1.9,0.1,0.5,0.2,1.1,0.6,2.1,12,29,0.414,0,0,0,10,18,0.556,15,16,31,2,8,3,17,10,34,0,0,0,0,0,0,0.3,0.4,3.96,1.182,0.394
"3952","3053","Pops Mensah-Bonsu",2010,"no",7,0,5,0.1,0.4,0.333,0,0,0,0,0,0,0.4,1.1,1.6,0.3,0,0,1.6,0.3,0.3,1,3,0.333,0,0,0,0,0,0,3,8,11,2,0,0,11,2,2,0,0,0,0,0,0,1,0,1.97,0.667,0.333
"3953","3055","J.J. Barea",2006,"dal",33,1,5.8,0.8,2.4,0.359,0.2,0.6,0.286,0.5,0.7,0.667,0.2,0.6,0.8,0.7,0,0,0.6,0.4,2.4,28,78,0.359,6,21,0.286,16,24,0.667,7,18,25,24,1,1,19,14,78,1,0,0,0,0,0,1.71,0.07,3.57,1,0.397
"3954","3055","J.J. Barea",2007,"dal",44,9,10.5,1.6,3.9,0.418,0.5,1.2,0.389,0.6,0.8,0.8,0.1,1,1.1,1.3,0,0.3,1.1,0.8,4.3,71,170,0.418,21,54,0.389,28,35,0.8,4,43,47,58,1,14,48,35,191,0,0,0,0,1,0,1.66,0.4,7.13,1.124,0.479
"3955","3055","J.J. Barea",2008,"dal",79,15,20.3,3.1,7.1,0.442,0.7,1.9,0.357,0.9,1.2,0.753,0.5,1.8,2.2,3.4,0.1,0.5,1.5,1.3,7.8,246,557,0.442,55,154,0.357,70,93,0.753,36,141,177,269,5,37,121,105,617,0,0,1,0,0,0,2.56,0.35,14.75,1.108,0.491
"3956","3055","J.J. Barea",2009,"dal",78,18,19.8,3,6.8,0.44,0.7,2,0.357,1,1.2,0.844,0.2,1.7,1.9,3.3,0.1,0.4,1.5,1.3,7.6,232,527,0.44,56,157,0.357,76,90,0.844,17,129,146,258,6,35,119,102,596,0,0,1,0,2,0,2.53,0.34,14.19,1.131,0.493
"3957","3055","J.J. Barea",2010,"dal",81,2,20.6,3.5,8,0.439,0.8,2.3,0.349,1.6,1.9,0.847,0.4,1.6,2,3.9,0,0.4,1.7,1.7,9.5,285,649,0.439,66,189,0.349,133,157,0.847,29,130,159,317,1,30,136,136,769,3,0,1,0,3,0,2.33,0.22,16.65,1.185,0.49
"3958","3055","J.J. Barea",2011,"min",41,11,25.2,4.1,10.2,0.4,1.3,3.5,0.371,1.9,2.4,0.776,0.3,2.4,2.8,5.7,0,0.5,1.5,2.5,11.3,167,418,0.4,53,143,0.371,76,98,0.776,14,100,114,232,0,21,61,103,463,7,1,0,0,3,0,2.25,0.2,20.6,1.108,0.463
"3959","3055","J.J. Barea",2012,"min",74,2,23.1,4.3,10.2,0.417,1.3,3.8,0.346,1.4,1.8,0.784,0.5,2.3,2.8,4,0,0.4,1.8,2,11.3,316,758,0.417,97,280,0.346,105,134,0.784,34,173,207,294,0,32,131,145,834,1,0,1,1,6,1,2.03,0.22,18.88,1.1,0.481
"3960","3055","J.J. Barea",2013,"min",79,1,18.6,3.2,8.3,0.387,0.9,2.9,0.316,1,1.3,0.79,0.2,1.8,1.9,3.8,0,0.3,1.6,1.6,8.4,254,656,0.387,73,231,0.316,79,100,0.79,16,138,154,304,0,26,129,125,660,1,0,0,1,4,0,2.43,0.21,14.56,1.006,0.443
"3961","3058","Walter Herrmann",2006,"cha",48,12,19.5,3.6,6.9,0.527,1.1,2.4,0.461,0.9,1.1,0.774,0.6,2.3,2.9,0.5,0.1,0.4,1.6,0.7,9.2,174,330,0.527,53,115,0.461,41,53,0.774,28,111,139,26,7,17,76,32,442,1,0,0,0,0,0,0.81,0.53,14.54,1.339,0.608
"3962","3058","Walter Herrmann",2007,"det",28,0,7.1,1.1,2.8,0.392,0.4,1.4,0.289,0.4,0.5,0.8,0.4,0.9,1.3,0.5,0,0.1,0.4,0.3,3,31,79,0.392,11,38,0.289,12,15,0.8,12,25,37,14,1,3,12,8,85,0,0,0,0,0,0,1.5,0.58,5.53,1.063,0.458
"3963","3058","Walter Herrmann",2007,"cha",17,0,10.2,1.5,3.8,0.385,0.5,1.5,0.346,0.5,0.6,0.9,0.6,1.5,2.1,0.2,0,0.2,0.7,0.2,4,25,65,0.385,9,26,0.346,9,10,0.9,10,26,36,4,0,4,12,4,68,0,0,0,0,0,0,1.5,0.58,5.53,1.063,0.458
"3964","3058","Walter Herrmann",2008,"det",59,0,10.7,1.4,3.5,0.396,0.7,2,0.342,0.3,0.4,0.76,0.5,1.3,1.8,0.4,0.1,0.1,0.7,0.3,3.8,82,207,0.396,41,120,0.342,19,25,0.76,28,79,107,22,4,7,43,17,224,0,0,0,0,0,0,1.29,0.41,6.19,1.082,0.495
"3965","3081","Mike Harris",2007,"hou",17,0,9.4,1.6,3.2,0.5,0,0.1,0,0.5,0.8,0.615,1.4,1.8,3.2,0.2,0.2,0.4,0.9,0.5,3.6,27,54,0.5,0,2,0,8,13,0.615,24,30,54,3,3,6,16,9,62,0,0,0,0,0,0,0.33,0.67,7.5,1.148,0.5
"3966","3081","Mike Harris",2009,"hou",8,0,10.3,1.3,3.4,0.37,0,0.1,0,0.6,1.1,0.556,1.1,1.4,2.5,0.4,0.1,0.5,1.3,1.1,3.1,10,27,0.37,0,1,0,5,9,0.556,9,11,20,3,1,4,10,9,25,0,0,0,0,0,0,0.33,0.56,3.97,0.967,0.367
"3967","3081","Mike Harris",2009,"wsh",5,0,2.8,0.2,0.6,0.333,0,0,0,0.4,0.4,1,0.2,0.6,0.8,0,0,0.2,0.8,0,0.8,1,3,0.333,0,0,0,2,2,1,1,3,4,0,0,1,4,0,4,0,0,0,0,0,0,0.33,0.56,3.97,0.967,0.367
