match_id,gameDate,home_team,home_team_score,visit_team,visit_team_score,game_year
291214026,2010-12-14,utah,108,min,110,2010
291230016,2010-12-30,min,103,utah,107,2010
300120016,2010-01-20,min,92,okc,94,2010
300221016,2010-02-21,min,107,okc,109,2010
300226025,2010-02-26,okc,109,min,92,2010
300227016,2010-02-27,min,91,por,110,2010
300317026,2010-03-17,utah,122,min,100,2010
300404025,2010-04-04,okc,116,min,108,2010
291101025,2010-11-01,okc,74,por,83,2010
291124026,2010-11-24,utah,94,okc,104,2010
291231025,2010-12-31,okc,87,utah,86,2010
300209022,2010-02-09,por,77,okc,89,2010
300314025,2010-03-14,okc,119,utah,111,2010
300328025,2010-03-28,okc,87,por,92,2010
300406026,2010-04-06,utah,140,okc,139,2010
300412022,2010-04-12,por,103,okc,95,2010
291128026,2010-11-28,utah,108,por,92,2010
300127022,2010-01-27,por,95,utah,106,2010
300203026,2010-02-03,utah,118,por,105,2010
300221022,2010-02-21,por,89,utah,93,2010
301026002,2011-10-26,bos,88,mia,80,2011
301027005,2011-10-27,cle,95,bos,87,2011
301029002,2011-10-29,bos,105,ny,101,2011
301102008,2011-11-02,det,86,bos,109,2011
301103002,2011-11-03,bos,105,mil,102,2011
301105002,2011-11-05,bos,110,chi,105,2011
301107025,2011-11-07,okc,83,bos,92,2011
301108006,2011-11-08,dal,89,bos,87,2011
301111014,2011-11-11,mia,107,bos,112,2011
301113029,2011-11-13,mem,110,bos,116,2011
301117002,2011-11-17,bos,114,wsh,83,2011
301119002,2011-11-19,bos,84,okc,89,2011
301121028,2011-11-21,tor,102,bos,101,2011
301122001,2011-11-22,atl,76,bos,99,2011
301124002,2011-11-24,bos,89,bkn,83,2011
301126002,2011-11-26,bos,110,tor,101,2011
301130005,2011-11-30,cle,87,bos,106,2011
301201002,2011-12-01,bos,99,por,95,2011
301203002,2011-12-03,bos,104,chi,92,2011
301205017,2011-12-05,bkn,75,bos,100,2011
301208002,2011-12-08,bos,105,den,89,2011
301209020,2011-12-09,phi,101,bos,102,2011
301211030,2011-12-11,cha,62,bos,93,2011
301215018,2011-12-15,ny,116,bos,118,2011
301216002,2011-12-16,bos,102,atl,90,2011
301219002,2011-12-19,bos,99,ind,88,2011
301222002,2011-12-22,bos,84,phi,80,2011
301225019,2011-12-25,orl,86,bos,78,2011
301228011,2011-12-28,ind,83,bos,95,2011
301229008,2011-12-29,det,104,bos,92,2011
301231002,2011-12-31,bos,81,no,83,2011
310102028,2011-01-02,tor,79,bos,93,2011
310103002,2011-01-03,bos,96,min,93,2011
310105002,2011-01-05,bos,105,sa,103,2011
310107002,2011-01-07,bos,122,tor,102,2011
310108004,2011-01-08,chi,90,bos,79,2011
310110002,2011-01-10,bos,102,hou,108,2011
310112002,2011-01-12,bos,119,sac,95,2011
310114002,2011-01-14,bos,99,cha,94,2011
310117002,2011-01-17,bos,109,orl,106,2011
310119002,2011-01-19,bos,86,det,82,2011
310121002,2011-01-21,bos,110,utah,86,2011
310122027,2011-01-22,wsh,85,bos,83,2011
310125002,2011-01-25,bos,112,cle,95,2011
310127022,2011-01-27,por,78,bos,88,2011
310128021,2011-01-28,phx,88,bos,71,2011
310130013,2011-01-30,lal,96,bos,109,2011
310201023,2011-02-01,sac,90,bos,95,2011
310204002,2011-02-04,bos,97,dal,101,2011
310206002,2011-02-06,bos,91,orl,80,2011
310207030,2011-02-07,cha,94,bos,89,2011
310210002,2011-02-10,bos,86,lal,92,2011
310213002,2011-02-13,bos,85,mia,82,2011
310216002,2011-02-16,bos,94,bkn,80,2011
310222009,2011-02-22,gs,93,bos,115,2011
310224007,2011-02-24,den,89,bos,75,2011
310226012,2011-02-26,lac,92,bos,99,2011
310228026,2011-02-28,utah,102,bos,107,2011
310302002,2011-03-02,bos,115,phx,103,2011
310304002,2011-03-04,bos,107,gs,103,2011
310306015,2011-03-06,mil,83,bos,89,2011
310309002,2011-03-09,bos,103,lac,108,2011
310311020,2011-03-11,phi,89,bos,86,2011
310313002,2011-03-13,bos,87,mil,56,2011
310314017,2011-03-14,bkn,88,bos,79,2011
310316002,2011-03-16,bos,92,ind,80,2011
310318010,2011-03-18,hou,93,bos,77,2011
310319003,2011-03-19,no,85,bos,89,2011
310321018,2011-03-21,ny,86,bos,96,2011
310323002,2011-03-23,bos,87,mem,90,2011
310325002,2011-03-25,bos,81,cha,83,2011
310327016,2011-03-27,min,82,bos,85,2011
310328011,2011-03-28,ind,107,bos,100,2011
310331024,2011-03-31,sa,97,bos,107,2011
310401001,2011-04-01,atl,88,bos,83,2011
310403002,2011-04-03,bos,101,det,90,2011
310405002,2011-04-05,bos,99,phi,82,2011
310407004,2011-04-07,chi,97,bos,81,2011
310408002,2011-04-08,bos,104,wsh,88,2011
310410014,2011-04-10,mia,100,bos,77,2011
310411027,2011-04-11,wsh,95,bos,94,2011
310413002,2011-04-13,bos,112,ny,102,2011
301027017,2011-10-27,bkn,101,det,98,2011
301029017,2011-10-29,bkn,106,sac,100,2011
301031017,2011-10-31,bkn,78,mia,101,2011
301103017,2011-11-03,bkn,83,cha,85,2011
301105019,2011-11-05,orl,105,bkn,90,2011
301106014,2011-11-06,mia,101,bkn,89,2011
301109017,2011-11-09,bkn,91,cle,93,2011
301110005,2011-11-10,cle,87,bkn,95,2011
301113017,2011-11-13,bkn,90,orl,91,2011
301115012,2011-11-15,lac,96,bkn,110,2011
301117026,2011-11-17,utah,98,bkn,88,2011
301119023,2011-11-19,sac,86,bkn,81,2011
301120007,2011-11-20,den,107,bkn,103,2011
301123017,2011-11-23,bkn,107,atl,101,2011
301127020,2011-11-27,phi,102,bkn,86,2011
301128017,2011-11-28,bkn,98,por,96,2011
301130018,2011-11-30,ny,111,bkn,100,2011
301201017,2011-12-01,bkn,120,okc,123,2011
301203030,2011-12-03,cha,91,bkn,84,2011
301207001,2011-12-07,atl,116,bkn,101,2011
301209006,2011-12-09,dal,102,bkn,89,2011
301212017,2011-12-12,bkn,92,lal,99,2011
301214017,2011-12-14,bkn,77,phi,82,2011
301216017,2011-12-16,bkn,97,wsh,89,2011
301217028,2011-12-17,tor,98,bkn,92,2011
301219017,2011-12-19,bkn,89,atl,82,2011
301221029,2011-12-21,mem,94,bkn,101,2011
301222003,2011-12-22,no,105,bkn,91,2011
301227017,2011-12-27,bkn,88,orl,104,2011
301229025,2011-12-29,okc,114,bkn,93,2011
301231004,2011-12-31,chi,90,bkn,81,2011
310101016,2011-01-01,min,103,bkn,88,2011
310105017,2011-01-05,bkn,96,chi,94,2011
310107027,2011-01-07,wsh,97,bkn,77,2011
310108017,2011-01-08,bkn,92,mil,115,2011
310112021,2011-01-12,phx,118,bkn,109,2011
310114013,2011-01-14,lal,100,bkn,88,2011
310115022,2011-01-15,por,96,bkn,89,2011
310117009,2011-01-17,gs,109,bkn,100,2011
310119017,2011-01-19,bkn,103,utah,95,2011
310121017,2011-01-21,bkn,89,det,74,2011
310122017,2011-01-22,bkn,86,dal,87,2011
310124017,2011-01-24,bkn,103,cle,101,2011
310126017,2011-01-26,bkn,93,mem,88,2011
310128011,2011-01-28,ind,124,bkn,92,2011
310129015,2011-01-29,mil,91,bkn,81,2011
310131017,2011-01-31,bkn,115,den,99,2011
310202017,2011-02-02,bkn,92,phi,106,2011
310204008,2011-02-04,det,92,bkn,82,2011
310206017,2011-02-06,bkn,86,ind,105,2011
310209017,2011-02-09,bkn,103,no,101,2011
310211030,2011-02-11,cha,89,bkn,94,2011
310212017,2011-02-12,bkn,95,ny,105,2011
310214017,2011-02-14,bkn,85,sa,102,2011
310225024,2011-02-25,sa,106,bkn,96,2011
310226010,2011-02-26,hou,123,bkn,108,2011
310228017,2011-02-28,bkn,103,phx,104,2011
310304017,2011-03-04,bkn,116,tor,103,2011
310305017,2011-03-05,bkn,137,tor,136,2011
310309017,2011-03-09,bkn,94,gs,90,2011
310311017,2011-03-11,bkn,102,lac,98,2011
310317017,2011-03-17,bkn,73,chi,84,2011
310318015,2011-03-18,mil,110,bkn,95,2011
310320027,2011-03-20,wsh,98,bkn,92,2011
310321017,2011-03-21,bkn,98,ind,102,2011
310323005,2011-03-23,cle,94,bkn,98,2011
310325019,2011-03-25,orl,95,bkn,85,2011
310326001,2011-03-26,atl,98,bkn,87,2011
310329017,2011-03-29,bkn,87,hou,112,2011
310330018,2011-03-30,ny,120,bkn,116,2011
310401020,2011-04-01,phi,115,bkn,90,2011
310403017,2011-04-03,bkn,94,mia,108,2011
310405017,2011-04-05,bkn,107,min,105,2011
310406008,2011-04-06,det,116,bkn,109,2011
310408017,2011-04-08,bkn,93,ny,116,2011
310410028,2011-04-10,tor,99,bkn,92,2011
310411017,2011-04-11,bkn,103,cha,105,2011
310413004,2011-04-13,chi,97,bkn,92,2011
301027028,2011-10-27,tor,93,ny,98,2011
301030018,2011-10-30,ny,95,por,100,2011
301104004,2011-11-04,chi,112,ny,120,2011
301105018,2011-11-05,ny,112,wsh,91,2011
301107018,2011-11-07,ny,96,phi,106,2011
301109015,2011-11-09,mil,107,ny,80,2011
301110018,2011-11-10,ny,117,gs,122,2011
301112016,2011-11-12,min,112,ny,103,2011
301114018,2011-11-14,ny,96,hou,104,2011
301116007,2011-11-16,den,120,ny,118,2011
301117023,2011-11-17,sac,106,ny,113,2011
301119009,2011-11-19,gs,119,ny,125,2011
301120012,2011-11-20,lac,115,ny,124,2011
301123018,2011-11-23,ny,110,cha,107,2011
301124030,2011-11-24,cha,95,ny,99,2011
301127018,2011-11-27,ny,90,atl,99,2011
301128008,2011-11-28,det,116,ny,125,2011
301203003,2011-12-03,no,92,ny,100,2011
301205028,2011-12-05,tor,99,ny,116,2011
301206018,2011-12-06,ny,121,min,114,2011
301208018,2011-12-08,ny,113,tor,110,2011
301210027,2011-12-10,wsh,95,ny,101,2011
301212018,2011-12-12,ny,129,den,125,2011
301217018,2011-12-17,ny,91,mia,113,2011
301218005,2011-12-18,cle,109,ny,102,2011
301222018,2011-12-22,ny,112,okc,98,2011
301225018,2011-12-25,ny,103,chi,95,2011
301228014,2011-12-28,mia,106,ny,98,2011
301230019,2011-12-30,orl,112,ny,103,2011
310102018,2011-01-02,ny,98,ind,92,2011
310104018,2011-01-04,ny,128,sa,115,2011
310107021,2011-01-07,phx,96,ny,121,2011
310109013,2011-01-09,lal,109,ny,87,2011
310111022,2011-01-11,por,86,ny,100,2011
310112026,2011-01-12,utah,131,ny,125,2011
310114018,2011-01-14,ny,83,sac,93,2011
310117018,2011-01-17,ny,121,phx,129,2011
310119010,2011-01-19,hou,104,ny,89,2011
310121024,2011-01-21,sa,101,ny,92,2011
310122025,2011-01-22,okc,101,ny,98,2011
310124018,2011-01-24,ny,115,wsh,106,2011
310127018,2011-01-27,ny,93,mia,88,2011
310128001,2011-01-28,atl,111,ny,102,2011
310130018,2011-01-30,ny,124,det,106,2011
310202018,2011-02-02,ny,97,dal,113,2011
310204020,2011-02-04,phi,100,ny,98,2011
310206018,2011-02-06,ny,117,phi,103,2011
310209018,2011-02-09,ny,108,lac,116,2011
310211018,2011-02-11,ny,96,lal,113,2011
310216018,2011-02-16,ny,102,atl,90,2011
310223018,2011-02-23,ny,114,mil,108,2011
310225005,2011-02-25,cle,115,ny,109,2011
310227014,2011-02-27,mia,86,ny,91,2011
310301019,2011-03-01,orl,116,ny,110,2011
310302018,2011-03-02,ny,107,no,88,2011
310304018,2011-03-04,ny,115,cle,119,2011
310306001,2011-03-06,atl,79,ny,92,2011
310307018,2011-03-07,ny,131,utah,109,2011
310309029,2011-03-09,mem,108,ny,110,2011
310310006,2011-03-10,dal,127,ny,109,2011
310313018,2011-03-13,ny,93,ind,106,2011
310315011,2011-03-15,ind,119,ny,117,2011
310317018,2011-03-17,ny,120,mem,99,2011
310318008,2011-03-18,det,99,ny,95,2011
310320015,2011-03-20,mil,100,ny,95,2011
310323018,2011-03-23,ny,99,orl,111,2011
310325018,2011-03-25,ny,96,mil,102,2011
310326030,2011-03-26,cha,114,ny,106,2011
310328018,2011-03-28,ny,113,orl,106,2011
310403018,2011-04-03,ny,123,cle,107,2011
310405018,2011-04-05,ny,131,tor,118,2011
310406020,2011-04-06,phi,92,ny,97,2011
310410011,2011-04-10,ind,109,ny,110,2011
310412018,2011-04-12,ny,90,chi,103,2011
301027020,2011-10-27,phi,87,mia,97,2011
301029020,2011-10-29,phi,101,atl,104,2011
301030011,2011-10-30,ind,99,phi,86,2011
301102027,2011-11-02,wsh,116,phi,115,2011
301103020,2011-11-03,phi,101,ind,75,2011
301105020,2011-11-05,phi,116,cle,123,2011
301110025,2011-11-10,okc,109,phi,103,2011
301112006,2011-11-12,dal,99,phi,90,2011
301113024,2011-11-13,sa,116,phi,93,2011
301116005,2011-11-16,cle,101,phi,93,2011
301117020,2011-11-17,phi,86,tor,94,2011
301119020,2011-11-19,phi,90,mil,79,2011
301123027,2011-11-23,wsh,116,phi,114,2011
301124028,2011-11-24,tor,106,phi,90,2011
301126014,2011-11-26,mia,99,phi,90,2011
301130020,2011-11-30,phi,88,por,79,2011
301203001,2011-12-03,atl,93,phi,88,2011
301204020,2011-12-04,phi,109,cha,91,2011
301207020,2011-12-07,phi,117,cle,97,2011
301212020,2011-12-12,phi,88,no,70,2011
301215020,2011-12-15,phi,105,lac,91,2011
301217020,2011-12-17,phi,81,lal,93,2011
301218019,2011-12-18,orl,89,phi,97,2011
301221004,2011-12-21,chi,121,phi,76,2011
301226007,2011-12-26,den,89,phi,95,2011
301227009,2011-12-27,gs,110,phi,95,2011
301229021,2011-12-29,phx,110,phi,123,2011
301231013,2011-12-31,lal,102,phi,98,2011
310103003,2011-01-03,no,84,phi,77,2011
310105020,2011-01-05,phi,109,wsh,97,2011
310107020,2011-01-07,phi,105,chi,99,2011
310108008,2011-01-08,det,112,phi,109,2011
310111020,2011-01-11,phi,103,ind,111,2011
310114020,2011-01-14,phi,95,mil,94,2011
310117020,2011-01-17,phi,96,cha,92,2011
310119019,2011-01-19,orl,99,phi,98,2011
310120030,2011-01-20,cha,100,phi,97,2011
310122020,2011-01-22,phi,96,utah,85,2011
310124020,2011-01-24,phi,105,phx,95,2011
310126028,2011-01-26,tor,94,phi,107,2011
310128020,2011-01-28,phi,94,mem,99,2011
310130020,2011-01-30,phi,110,den,99,2011
310208001,2011-02-08,atl,83,phi,117,2011
310209020,2011-02-09,phi,95,orl,99,2011
310211020,2011-02-11,phi,77,sa,71,2011
310212016,2011-02-12,min,87,phi,107,2011
310215029,2011-02-15,mem,102,phi,91,2011
310216010,2011-02-16,hou,105,phi,114,2011
310223020,2011-02-23,phi,117,wsh,94,2011
310225020,2011-02-25,phi,110,det,94,2011
310227005,2011-02-27,cle,91,phi,95,2011
310301020,2011-03-01,phi,93,dal,101,2011
310304020,2011-03-04,phi,111,min,100,2011
310306020,2011-03-06,phi,125,gs,117,2011
310308011,2011-03-08,ind,100,phi,110,2011
310309020,2011-03-09,phi,105,okc,110,2011
310312015,2011-03-12,mil,102,phi,74,2011
310314026,2011-03-14,utah,112,phi,107,2011
310316012,2011-03-16,lac,94,phi,104,2011
310318023,2011-03-18,sac,80,phi,102,2011
310319022,2011-03-19,por,110,phi,101,2011
310323020,2011-03-23,phi,105,atl,100,2011
310325014,2011-03-25,mia,111,phi,99,2011
310327020,2011-03-27,phi,111,sac,114,2011
310328004,2011-03-28,chi,85,phi,97,2011
310330020,2011-03-30,phi,108,hou,97,2011
310402015,2011-04-02,mil,93,phi,87,2011
310408020,2011-04-08,phi,98,tor,93,2011
310411020,2011-04-11,phi,85,orl,95,2011
310413020,2011-04-13,phi,100,det,104,2011
301029028,2011-10-29,tor,101,cle,81,2011
301101023,2011-11-01,sac,111,tor,108,2011
301103026,2011-11-03,utah,125,tor,108,2011
301105013,2011-11-05,lal,108,tor,103,2011
301106022,2011-11-06,por,97,tor,84,2011
301108028,2011-11-08,tor,102,gs,109,2011
301110028,2011-11-10,tor,96,cha,101,2011
301112019,2011-11-12,orl,106,tor,110,2011
301113014,2011-11-13,mia,109,tor,100,2011
301116027,2011-11-16,wsh,109,tor,94,2011
301119028,2011-11-19,tor,106,hou,96,2011
301128028,2011-11-28,tor,78,atl,96,2011
301201028,2011-12-01,tor,127,wsh,108,2011
301203028,2011-12-03,tor,111,okc,99,2011
301206011,2011-12-06,ind,124,tor,100,2011
301210028,2011-12-10,tor,116,den,123,2011
301211008,2011-12-11,det,116,tor,120,2011
301214030,2011-12-14,cha,97,tor,91,2011
301215028,2011-12-15,tor,93,chi,110,2011
301219028,2011-12-19,tor,110,lal,120,2011
301222028,2011-12-22,tor,93,det,115,2011
301227029,2011-12-27,mem,96,tor,85,2011
301228006,2011-12-28,dal,76,tor,84,2011
301231010,2011-12-31,hou,114,tor,105,2011
310104004,2011-01-04,chi,111,tor,91,2011
310105005,2011-01-05,cle,105,tor,120,2011
310109028,2011-01-09,tor,118,sac,112,2011
310112028,2011-01-12,tor,101,atl,104,2011
310114028,2011-01-14,tor,95,det,101,2011
310115027,2011-01-15,wsh,98,tor,95,2011
310117003,2011-01-17,no,85,tor,81,2011
310119024,2011-01-19,sa,104,tor,95,2011
310121019,2011-01-21,orl,112,tor,72,2011
310122014,2011-01-22,mia,120,tor,103,2011
310124028,2011-01-24,tor,98,mem,100,2011
310128028,2011-01-28,tor,110,mil,116,2011
310129016,2011-01-29,min,103,tor,87,2011
310131011,2011-01-31,ind,104,tor,93,2011
310202001,2011-02-02,atl,100,tor,87,2011
310204028,2011-02-04,tor,111,min,100,2011
310208015,2011-02-08,mil,92,tor,74,2011
310209028,2011-02-09,tor,100,sa,111,2011
310211028,2011-02-11,tor,96,por,102,2011
310213028,2011-02-13,tor,98,lac,93,2011
310216028,2011-02-16,tor,95,mia,103,2011
310222030,2011-02-22,cha,114,tor,101,2011
310223028,2011-02-23,tor,118,chi,113,2011
310225028,2011-02-25,tor,92,phx,110,2011
310227028,2011-02-27,tor,96,dal,114,2011
310301028,2011-03-01,tor,96,no,90,2011
310309028,2011-03-09,tor,94,utah,96,2011
310311028,2011-03-11,tor,108,ind,98,2011
310313028,2011-03-13,tor,90,cha,95,2011
310316008,2011-03-16,det,107,tor,93,2011
310318028,2011-03-18,tor,116,wsh,107,2011
310320025,2011-03-20,okc,93,tor,95,2011
310321007,2011-03-21,den,123,tor,90,2011
310323021,2011-03-23,phx,114,tor,106,2011
310325009,2011-03-25,gs,138,tor,100,2011
310326012,2011-03-26,lac,94,tor,90,2011
310330028,2011-03-30,tor,98,mil,104,2011
310402004,2011-04-02,chi,113,tor,106,2011
310403028,2011-04-03,tor,102,orl,98,2011
310406028,2011-04-06,tor,96,cle,104,2011
310411015,2011-04-11,mil,93,tor,86,2011
310413028,2011-04-13,tor,79,mia,97,2011
301027009,2011-10-27,gs,132,hou,128,2011
301029009,2011-10-29,gs,109,lac,91,2011
301031013,2011-10-31,lal,107,gs,83,2011
301103009,2011-11-03,gs,115,mem,109,2011
301105009,2011-11-05,gs,85,utah,78,2011
301107008,2011-11-07,det,102,gs,97,2011
301111004,2011-11-11,chi,120,gs,90,2011
301113015,2011-11-13,mil,79,gs,72,2011
301115009,2011-11-15,gs,101,det,97,2011
301121013,2011-11-21,lal,117,gs,89,2011
301122009,2011-11-22,gs,89,den,106,2011
301124010,2011-11-24,hou,111,gs,101,2011
301126029,2011-11-26,mem,116,gs,111,2011
301127016,2011-11-27,min,94,gs,104,2011
301130009,2011-11-30,gs,98,sa,118,2011
301202009,2011-12-02,gs,101,phx,107,2011
301205025,2011-12-05,okc,114,gs,109,2011
301207006,2011-12-07,dal,105,gs,100,2011
301208024,2011-12-08,sa,111,gs,94,2011
301210009,2011-12-10,gs,84,mia,106,2011
301213026,2011-12-13,utah,108,gs,95,2011
301214009,2011-12-14,gs,108,min,99,2011
301218022,2011-12-18,por,96,gs,95,2011
301220009,2011-12-20,gs,112,hou,121,2011
301221023,2011-12-21,sac,109,gs,117,2011
301225009,2011-12-25,gs,109,por,102,2011
301229001,2011-12-29,atl,103,gs,93,2011
301231030,2011-12-31,cha,95,gs,96,2011
310101014,2011-01-01,mia,114,gs,107,2011
310103019,2011-01-03,orl,110,gs,90,2011
310105003,2011-01-05,no,103,gs,110,2011
310107009,2011-01-07,gs,116,cle,98,2011
310109012,2011-01-09,lac,105,gs,91,2011
310112009,2011-01-12,gs,110,lal,115,2011
310114009,2011-01-14,gs,122,lac,112,2011
310119009,2011-01-19,gs,110,ind,108,2011
310121009,2011-01-21,gs,119,sac,112,2011
310122012,2011-01-22,lac,113,gs,109,2011
310124009,2011-01-24,gs,102,sa,113,2011
310126009,2011-01-26,gs,103,no,112,2011
310128009,2011-01-28,gs,113,cha,121,2011
310130009,2011-01-30,gs,96,utah,81,2011
310203009,2011-02-03,gs,100,mil,94,2011
310205009,2011-02-05,gs,101,chi,90,2011
310207009,2011-02-07,gs,92,phx,104,2011
310209009,2011-02-09,gs,116,den,114,2011
310210021,2011-02-10,phx,112,gs,88,2011
310213009,2011-02-13,gs,100,okc,94,2011
310215009,2011-02-15,gs,102,no,89,2011
310216026,2011-02-16,utah,100,gs,107,2011
310225009,2011-02-25,gs,79,atl,95,2011
310227016,2011-02-27,min,126,gs,123,2011
310301011,2011-03-01,ind,109,gs,100,2011
310302027,2011-03-02,wsh,102,gs,106,2011
310308005,2011-03-08,cle,85,gs,95,2011
310311009,2011-03-11,gs,123,orl,120,2011
310313009,2011-03-13,gs,100,min,77,2011
310314023,2011-03-14,sac,129,gs,119,2011
310316009,2011-03-16,gs,106,dal,112,2011
310318021,2011-03-18,phx,108,gs,97,2011
310320006,2011-03-20,dal,101,gs,73,2011
310321024,2011-03-21,sa,111,gs,96,2011
310323010,2011-03-23,hou,131,gs,112,2011
310327009,2011-03-27,gs,114,wsh,104,2011
310329025,2011-03-29,okc,115,gs,114,2011
310330029,2011-03-30,mem,110,gs,91,2011
310402009,2011-04-02,gs,99,dal,92,2011
310405022,2011-04-05,por,87,gs,108,2011
310406009,2011-04-06,gs,95,lal,87,2011
310410009,2011-04-10,gs,103,sac,104,2011
310411007,2011-04-11,den,134,gs,111,2011
310413009,2011-04-13,gs,110,por,86,2011
301027012,2011-10-27,lac,88,por,98,2011
301031012,2011-10-31,lac,83,dal,99,2011
301101012,2011-11-01,lac,88,sa,97,2011
301103012,2011-11-03,lac,107,okc,92,2011
301105007,2011-11-05,den,111,lac,104,2011
301106026,2011-11-06,utah,109,lac,107,2011
301109003,2011-11-09,no,101,lac,82,2011
301110024,2011-11-10,sa,107,lac,95,2011
301112012,2011-11-12,lac,107,det,113,2011
301117016,2011-11-17,min,113,lac,111,2011
301118011,2011-11-18,ind,107,lac,80,2011
301122012,2011-11-22,lac,99,no,95,2011
301125012,2011-11-25,lac,100,sac,82,2011
301126021,2011-11-26,phx,116,lac,108,2011
301128012,2011-11-28,lac,97,utah,109,2011
301201012,2011-12-01,lac,90,sa,85,2011
301203007,2011-12-03,den,109,lac,104,2011
301205022,2011-12-05,por,100,lac,91,2011
301206012,2011-12-06,lac,98,sac,91,2011
301208012,2011-12-08,lac,86,lal,87,2011
301211012,2011-12-11,lac,83,mem,84,2011
301212012,2011-12-12,lac,85,orl,94,2011
301217008,2011-12-17,det,88,lac,109,2011
301218004,2011-12-18,chi,99,lac,100,2011
301220012,2011-12-20,lac,113,min,90,2011
301222012,2011-12-22,lac,92,hou,97,2011
301226012,2011-12-26,lac,108,phx,103,2011
301227023,2011-12-27,sac,99,lac,100,2011
301229012,2011-12-29,lac,95,utah,103,2011
310102012,2011-01-02,lac,98,atl,107,2011
310105012,2011-01-05,lac,106,den,93,2011
310112012,2011-01-12,lac,111,mia,105,2011
310116012,2011-01-16,lac,99,lal,92,2011
310117012,2011-01-17,lac,114,ind,107,2011
310119012,2011-01-19,lac,126,min,111,2011
310120022,2011-01-20,por,108,lac,93,2011
310125006,2011-01-25,dal,112,lac,105,2011
310126010,2011-01-26,hou,96,lac,83,2011
310129012,2011-01-29,lac,103,cha,88,2011
310131012,2011-01-31,lac,105,mil,98,2011
310202012,2011-02-02,lac,88,chi,106,2011
310204001,2011-02-04,atl,101,lac,100,2011
310206014,2011-02-06,mia,97,lac,79,2011
310208019,2011-02-08,orl,101,lac,85,2011
310211005,2011-02-11,cle,126,lac,119,2011
310214015,2011-02-14,mil,102,lac,78,2011
310216016,2011-02-16,min,90,lac,98,2011
310222025,2011-02-22,okc,111,lac,88,2011
310223003,2011-02-23,no,98,lac,87,2011
310225013,2011-02-25,lal,108,lac,95,2011
310228023,2011-02-28,sac,105,lac,99,2011
310302012,2011-03-02,lac,106,hou,103,2011
310305012,2011-03-05,lac,100,den,94,2011
310307030,2011-03-07,cha,87,lac,92,2011
310312027,2011-03-12,wsh,101,lac,122,2011
310314029,2011-03-14,mem,105,lac,82,2011
310319012,2011-03-19,lac,100,cle,92,2011
310320012,2011-03-20,lac,99,phx,108,2011
310323012,2011-03-23,lac,127,wsh,119,2011
310325013,2011-03-25,lal,112,lac,104,2011
310330012,2011-03-30,lac,100,dal,106,2011
310401021,2011-04-01,phx,111,lac,98,2011
310402012,2011-04-02,lac,98,okc,92,2011
310405029,2011-04-05,mem,81,lac,82,2011
310406025,2011-04-06,okc,112,lac,108,2011
310408006,2011-04-08,dal,107,lac,96,2011
310409010,2011-04-09,hou,99,lac,78,2011
310413012,2011-04-13,lac,110,mem,103,2011
301026013,2011-10-26,lal,112,hou,110,2011
301029021,2011-10-29,phx,106,lal,114,2011
301102013,2011-11-02,lal,124,mem,105,2011
301103023,2011-11-03,sac,100,lal,112,2011
301107013,2011-11-07,lal,121,por,96,2011
301109013,2011-11-09,lal,99,min,94,2011
301111007,2011-11-11,den,118,lal,112,2011
301114013,2011-11-14,lal,116,phx,121,2011
301116015,2011-11-16,mil,107,lal,118,2011
301117008,2011-11-17,det,90,lal,103,2011
301119016,2011-11-19,min,95,lal,112,2011
301123013,2011-11-23,lal,98,chi,91,2011
301126026,2011-11-26,utah,102,lal,96,2011
301128013,2011-11-28,lal,92,ind,95,2011
301130029,2011-11-30,mem,98,lal,96,2011
301201010,2011-12-01,hou,109,lal,99,2011
301203013,2011-12-03,lal,113,sac,80,2011
301207013,2011-12-07,lal,115,wsh,108,2011
301210004,2011-12-10,chi,88,lal,84,2011
301214027,2011-12-14,wsh,89,lal,103,2011
301215011,2011-12-15,ind,94,lal,109,2011
301221013,2011-12-21,lal,79,mil,98,2011
301225013,2011-12-25,lal,80,mia,96,2011
301228024,2011-12-28,sa,97,lal,82,2011
301229003,2011-12-29,no,88,lal,103,2011
310102013,2011-01-02,lal,85,mem,104,2011
310104013,2011-01-04,lal,108,det,83,2011
310105021,2011-01-05,phx,95,lal,99,2011
310107013,2011-01-07,lal,101,no,97,2011
310111013,2011-01-11,lal,112,cle,57,2011
310117013,2011-01-17,lal,101,okc,94,2011
310119006,2011-01-19,dal,109,lal,100,2011
310121007,2011-01-21,den,97,lal,107,2011
310125013,2011-01-25,lal,120,utah,91,2011
310128013,2011-01-28,lal,95,sac,100,2011
310201013,2011-02-01,lal,114,hou,106,2011
310203013,2011-02-03,lal,88,sa,89,2011
310205003,2011-02-05,no,95,lal,101,2011
310207029,2011-02-07,mem,84,lal,93,2011
310213019,2011-02-13,orl,89,lal,75,2011
310214030,2011-02-14,cha,109,lal,89,2011
310216005,2011-02-16,cle,104,lal,99,2011
310222013,2011-02-22,lal,104,atl,80,2011
310223022,2011-02-23,por,101,lal,106,2011
310227025,2011-02-27,okc,87,lal,90,2011
310301016,2011-03-01,min,79,lal,90,2011
310304013,2011-03-04,lal,92,cha,84,2011
310306024,2011-03-06,sa,83,lal,99,2011
310308001,2011-03-08,atl,87,lal,101,2011
310310014,2011-03-10,mia,94,lal,88,2011
310312006,2011-03-12,dal,91,lal,96,2011
310314013,2011-03-14,lal,97,orl,84,2011
